"trend","spike","linearity","curvature","e_acf1","e_acf10","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","arch_stat","embed2_incircle_1","embed2_incircle_2","ac_9","firstmin_ac","trev_num","motiftwo_entro3","walker_propcross","nonlinearity","x_pacf5","diff1x_pacf5","diff2x_pacf5","area_name","process","PC1","PC2","PC3","cluster2","cluster3","cluster4","cluster5"
0.831839421455839,4.97255173777202e-06,-0.478028998150124,-2.34136976067396,0.360101307943538,0.346978480426353,0.655017061779252,0.880196915247713,4.11414803343621,-0.340486833113148,0.270692033672951,-0.6660127347734,0.777026891540062,0.786248008174911,0,0,0.407731799155816,23,-2044.65921787709,0.994185746075131,0.139664804469274,0.362572674928392,0.866216461113408,0.139188643192458,0.746828911683125,"Arizona","VDV",4.03908638854452,-0.677692758641623,0.608910714905676,2,1,1,4
0.379049594463837,6.13317394698779e-06,9.2838916968797,2.29508568359624,0.763155295424394,2.12086071585658,0.497390176336481,0.847923379529633,1.58974515361689,0.283657450487173,0.524559325734652,-0.355168585072058,0.164287014846643,0.691662556839069,0,0,0.276318513266663,6,67697007589.0453,1.59797722120655,0.191637630662021,0.00762425276977386,0.902389501096482,0.193331422175066,0.23164631522377,"Arizona","VEU",-0.944796413203839,-0.778120665649777,-0.0251173448128505,1,3,4,1
0.534172263270133,4.06518882015135e-06,10.7973082625847,2.83725260513769,0.623325328127007,0.812558134774408,0.521237744278001,0.819367146237948,2.21543802489395,0.135754169993485,0.440708379388141,-0.306445669894363,0.256012376467027,0.625858501036154,0,0,0.33281445346552,4,55950996813.6783,1.5843667054038,0.261324041811847,0.0103932020113212,0.798590529742842,0.201759760360651,0.45808882582238,"Arizona","VGT",0.302740735428644,-1.79692513173621,-0.683208642657967,1,3,3,2
0.199353952401788,1.38926710575106e-05,2.52229073587666,-0.768855186900209,0.742794483687067,2.00606200183271,0.573933213370755,0.790733252509388,1.38064964421476,0.18386995506141,0.42343249200384,-0.409007989855125,0.238940420788072,0.52969838355189,0,0,0.123430066101941,6,2131691.7238676,1.62676085862048,0.181184668989547,0.0754917767961006,0.793932020655044,0.0900469664665736,0.253114913939228,"Arizona","VIN",-1.08719044383992,-2.23481854092189,0.961144248584535,1,3,3,2
0.0164389156865049,8.65360819032811e-06,2.63830700303636,-0.606971894503824,0.778099268582099,2.49801262790831,0.193660218375584,0.782538395014629,2.35849154909005,0.51483254420224,0.866333179551309,0.006737595020279,0.21677505426291,0.671578652396206,0,0,-0.0969036843920478,6,1659290257.84223,1.50653783552661,0.167053364269142,0.382067977034786,1.18058943199594,0.435133130331297,0.142454135958573,"Arizona","VRS",-3.22391952081432,0.873219765107689,0.114361605497456,1,2,4,1
0.253575332395168,4.07624068327767e-06,9.32154657585811,1.35897441017779,0.793146619116817,2.72636224806315,0.269475250611441,0.845408898837715,1.58213164307774,0.488003421458458,1.02649088352282,-0.146986587118474,0.163467908867915,0.763449929302112,0,0,0.194076650905497,6,64992941.3781903,1.54033519874855,0.167053364269142,0.171097921144198,1.09478843460576,0.380239156785817,0.122159947334743,"Arkansas","VCS",-2.43102454841689,1.09203449402453,-0.381214514159681,1,2,4,1
0.973515453710397,5.21401543854392e-08,12.7515819893059,0.112990472553296,0.0311951195469118,0.267395484172937,0.180447219776643,0.963204616067465,8.12447246448932,-0.610939822033477,0.538272634228514,-0.779220779220779,0.866503626243886,0.783917685684252,0,0,0.851264980026632,111,0.0335195530726257,0.733922814790207,0.134078212290503,1.00238042917352,1.12270105208015,0.413690874501855,1.10818205376576,"Arkansas","VDV",6.98386535601149,2.67900638464728,-1.16889887471159,2,1,1,4
0.590102302621054,4.41321662522492e-06,13.0650075344612,1.01733236017725,0.60897900671079,0.778621299657415,0.544941590139897,0.833655744069044,2.92758699028525,-0.00280849891443304,0.15570044677509,-0.450172424389008,0.235600406796118,0.674081438200169,0,0,0.455295285243213,8,-5934853863.68641,1.5638952695953,0.282229965156794,0.150213398521261,0.736613193082518,0.100147207359893,0.46869095513141,"Arkansas","VEU",1.36959174209112,-1.99210469224511,-0.7300394053166,2,3,3,2
0.548748306910009,4.71044496351689e-06,12.0203337565283,2.07258612660188,0.549151296747768,0.74847249234937,0.450451183300352,0.794228294349285,2.57891122459549,0.0656426775785611,0.654932764337665,-0.377722252179744,0.393372145425736,0.461331613082093,0,0,0.352247601506122,3,3072538954.33101,1.56287894309815,0.278745644599303,0.170419142063254,0.844975587711727,0.294503983626965,0.590104675383723,"Arkansas","VGT",0.571681713017276,-2.00662471770849,-1.0516011274886,2,3,3,2
0.580397587559333,3.38639306295446e-06,0.649019969943625,10.6082114989605,0.711671254684317,1.82445602632091,0.47984768333928,0.870228421714754,3.13215718128862,-0.049215681008111,0.391075011216855,-0.606381700087253,0.594253975928132,0.684900934360102,0,0,0.542789410673084,6,-12180504.2195122,1.56073955815967,0.181184668989547,0.0864555376191017,0.858405859900946,0.120648156739846,0.433552812754643,"Arkansas","VIN",1.28511249321145,-1.00406774646637,-0.220287502574133,2,3,2,3
0.026442478832695,6.55637281550742e-06,-3.49883580629497,0.0426642803747778,0.793384858443664,2.75312730565945,0.311102728838413,0.798363705729697,2.55802848211394,0.51358863695233,1.03297403299282,-0.0801960872442013,0.164306364102925,0.539972488512095,0,0,-0.0680809458117346,6,1132942999.09281,1.52547305459138,0.167053364269142,0.301568153109938,1.19974917245724,0.413058047672621,0.115710429167308,"Arkansas","VRS",-3.37728628854986,0.566454355034246,0.48574108263879,1,2,4,1
0.0399603145772357,7.98288472340667e-06,-2.66081809612644,2.78206187927683,0.682672960909602,1.78472366780809,0.4372428057298,0.69386892226969,1.57864545289526,0.0709129032883204,0.214131711357717,-0.474256562379666,0.239176574163294,0.22792878049189,0,0,-0.00881805938543307,6,-2936046398.27784,1.71784823219695,0.194895591647332,0.309363228491729,0.687257126029247,0.0643219788953239,0.340929243135071,"California","VCS",-1.16740369813879,-3.44883169115946,0.940165701171473,1,3,3,2
0.960853955081001,2.12104808413284e-07,12.2262936774001,-1.14710835565079,0.297891279838233,0.461595534875494,0.215649940191379,0.963092277755948,7.83778942268227,-0.462351962007772,0.38423632065178,-0.729692473258103,0.843254391261094,0.783096028971537,0,0,0.826279940464792,11,-681480.201117318,0.752453843499674,0.145251396648045,0.571228272931919,1.0517594295436,0.243257742337339,0.892287272522737,"California","VDV",5.56070839271094,1.77803616616552,-1.26038093951935,2,1,1,4
0.217584506944092,1.23460055214691e-05,-6.05014609841842,-1.08815050129153,0.656829270187614,1.10815088252532,0.719341209230917,0.724688566706415,0.790032121611414,0.120796213300834,0.18535764755301,-0.339095890799557,0.183280680291383,0.461218722319217,0,0,0.0207217009735945,6,1747755765968.46,1.76307074099275,0.219512195121951,0.0273298254235399,0.611733066202385,0.0982647669413738,0.341862079776624,"California","VEU",-1.00866223610055,-3.88316642385628,1.34765433055783,1,3,3,2
0.143071932045901,1.72518813054661e-05,-5.99258048159271,-2.34164087769306,0.605039804294744,0.890446188117289,0.653267055154987,0.659884009940827,0.620939051536968,0.116022099774669,0.282142590383866,-0.321605874099813,0.346845830866072,0.46327617030185,0,0,-0.0555148565553264,4,1858137708856.82,1.83451663630358,0.285714285714286,0.0930678758630918,0.538030139571121,0.125407896140965,0.374122513743097,"California","VGT",-1.15235039910899,-4.68105671186019,1.01937763600516,1,3,3,2
0.63007352623805,3.04993657681827e-06,-5.79307135340119,-7.12559107223212,0.445774846289065,0.627745297535049,0.670403833746249,0.779792621103724,2.67191044923461,-0.296271313698221,0.254671966878906,-0.608891434719542,0.620277118302495,0.521446020699492,0,0,0.430053642281906,6,-15314747035.7422,1.6805414665891,0.254355400696864,0.037996598425192,0.636323153442714,0.110751707181649,0.706531364799865,"California","VIN",2.22052999561533,-3.21904993807132,0.327075311518867,2,3,3,2
0.0173417992963478,6.2467829921203e-06,-2.68771214090626,-0.75866246113149,0.777317946981597,2.62797761091471,0.189285189450666,0.781171993871687,2.49833405652603,0.470840504247793,0.842754517334029,-0.115058000849644,0.112116003052333,0.573593152229743,0,0,-0.0648290170847279,6,1351215169050.76,1.52234595602898,0.162412993039443,0.244733685808173,1.13235405950337,0.349181300869503,0.110413157871411,"California","VRS",-3.16033488009152,0.553331016984571,0.441449159296128,1,2,4,1
0.0127063537781936,4.07912290549516e-06,-2.29209427655354,0.452005483385571,0.818720026158093,3.39643306031281,0.136575172682153,0.820566604101721,3.28131869906001,0.56721113903447,1.71152747931143,-0.155076815092002,0.132771093915965,0.642282069753243,0,0,-0.0148446166521188,6,2956231267.58005,1.55495175206323,0.167053364269142,0.16085380439658,1.45432864997579,0.568149381643254,0.0799801583916854,"Colorado","VCS",-4.11533821870441,2.33704144001189,-0.237301612322956,1,2,4,1
0.924716434348652,6.7851615848766e-07,7.6970460899939,-4.87748264882963,0.561738802470427,0.648704349199842,0.395786032804667,0.959872287653733,6.56936607624341,-0.135233539620434,0.0371934742540943,-0.600993227523355,0.415114116402743,0.800285182039098,0,0,0.682059523331201,85,-2048.48044692737,0.79745028931367,0.0726256983240224,0.796323123867292,0.940425989225085,0.0247024773934137,0.59011210744499,"Colorado","VDV",4.57781721537042,2.02441844870809,0.757896323017241,2,1,1,4
0.477332552499326,6.11318541858909e-06,9.1202319085696,2.33820223723731,0.446727976353662,0.485254089983053,0.721333239335984,0.705465154482763,1.65357421523732,-0.033077600249304,0.270383490149705,-0.379242275248418,0.210835043546314,0.511965526858587,0,0,0.235104044832167,3,1035372838.34843,1.702516718772,0.337979094076655,0.130282594623783,0.594039002115674,0.230428556818422,0.597138233364988,"Colorado","VEU",0.613801974032258,-4.16901002950492,-0.629759903397565,2,3,3,2
0.0245081239096995,1.16701370072494e-05,0.259279044139723,2.19716300643289,0.778539508211834,2.68505589542696,0.210213543943756,0.782135487078894,2.46910576339649,0.411453269660067,0.832576657554869,-0.252145228968061,0.123195114236087,0.559629267073139,0,0,-0.0246102343598151,6,181567903920.707,1.53872896974356,0.160278745644599,0.129109776401178,1.09140213004129,0.286108568390405,0.125281240998106,"Colorado","VGT",-2.83382164557262,0.00676402555879946,0.444555413894012,1,2,4,1
0.433208848657617,5.79456455576879e-06,-8.66756599724602,5.47759456672438,0.681630272370671,1.67046421451237,0.586081692550843,0.798568997062036,1.67237640300556,0.0404744850720945,0.239208372964428,-0.477772948035923,0.356779559762336,0.45857373222281,0,0,0.33344684307504,6,958780235.222996,1.69842069885087,0.195121951219512,0.396965827717569,0.696141088864614,0.0615561165538457,0.361926373802268,"Colorado","VIN",0.129220865058734,-2.66574040722315,0.87449023631493,1,3,3,2
0.0202137772788487,4.43172422122998e-06,2.78350452726838,-0.934647156112161,0.81820195163588,3.43392749180004,0.274701373841555,0.822206763589249,3.22140225879172,0.556807045723124,1.69706500502202,-0.178062144971573,0.154520254228875,0.711271005276412,0,0,-0.00803689866753422,6,32945585827.1671,1.55002151087038,0.167053364269142,0.119633788018001,1.44490946599353,0.566987844714322,0.0936385550720204,"Colorado","VRS",-3.87421533340596,2.17597161728502,-0.26654475410746,1,2,4,1
0.118050456071139,4.23656920638196e-06,6.53766384329587,0.859388027583403,0.813235016647081,2.99994806742617,0.460744427060547,0.833445618750512,2.17259050993547,0.560670892894166,1.47639951271955,-0.111840727068864,0.14072470915581,0.767500611836069,0,0,0.0933646102427642,6,118761454.322506,1.54154922805831,0.162412993039443,0.134630625504929,1.2038135703031,0.508967788737228,0.0908242194922675,"Connecticut","VCS",-3.28333916092245,1.28274185744529,-0.120516730260437,1,2,4,1
0.936865858614579,6.81857641452065e-07,11.6240314638998,1.53305231474803,0.584946253165034,0.842948915670698,0.407340767417995,0.960122191875705,6.87435674000189,-0.130481616227927,0.0565581210128328,-0.591482328740559,0.392755706727785,0.777482889357571,0,0,0.745697481239167,96,21.927374301676,0.752453843499674,0.145251396648045,0.373941109849456,0.936204814968286,0.0237825740604184,0.59252980700365,"Connecticut","VDV",4.57463420942586,1.67824306772655,0.0862192510137314,2,1,1,4
0.811916088254908,9.98121409543535e-07,15.1328211103408,0.98540155720699,0.532597029815678,0.393204701062199,0.140631425818381,0.899049150620745,5.46647926535172,-0.0414501050106229,0.166612055502181,-0.393582022578903,0.246507140317972,0.674844870492744,0,0,0.680921020989347,8,2388282512.67247,1.2925576298433,0.306620209059233,0.235670945221326,0.868433832945371,0.134932943541277,0.524083238670244,"Connecticut","VEU",2.46874286759606,-0.0429401707001344,-1.82217744626144,2,1,2,3
0.443366563735933,4.31366087156856e-06,11.3366467176381,0.400575513039405,0.726007933964711,1.87597722470379,0.250030138133694,0.841794645509394,1.74290803099163,0.343798205838484,0.496741869245715,-0.208685496911921,0.199370957861215,0.748331981997623,0,0,0.335476010594673,6,6017686590.63763,1.63553356042871,0.195121951219512,0.0779099818103411,0.882335889963733,0.226386256817088,0.208751621557914,"Connecticut","VGT",-0.9901398187756,-0.0273671541634908,-0.564469389143522,1,2,4,1
0.173355304335352,1.79019669747079e-05,-2.54689723424454,-2.16053080333586,0.704077261587746,1.68396045900134,0.604675352137731,0.759454775564627,1.28200867627172,0.0265410544829428,0.325985996114493,-0.578585869358166,0.54290209947623,0.553626308215783,0,0,0.156215559645367,6,968160.362369338,1.66315988653624,0.195121951219512,0.0398465894082327,0.742438189301625,0.13942553948644,0.40668950308152,"Connecticut","VIN",-0.284486366677788,-2.96645472354197,1.10638840059186,1,3,3,2
0.0115067034055866,5.00999654965586e-06,2.01935856237519,0.289235510399582,0.820245814530026,3.34163916710496,0.363546578430252,0.822161249684725,3.21926201848458,0.607984345693929,1.75874320142616,-0.0517429818604367,0.175441617162562,0.675120795889106,0,0,-0.0312000849150074,6,950303807.721578,1.54908195225373,0.167053364269142,0.190724316111135,1.42461499496195,0.606855104989236,0.0886069204167904,"Connecticut","VRS",-4.13431557927585,1.96065758434573,-0.164434456443541,1,2,4,1
0.234558260407624,5.74462908274736e-06,8.52615464855919,-2.05620630763494,0.788654338078835,2.69758335011013,0.417070262964626,0.837994537920722,1.68886448321309,0.383280193557224,0.993785651537689,-0.364639697753605,0.211915861449564,0.645326075363621,0,0,0.226564069453925,6,2876342.5962877,1.52182354313463,0.167053364269142,0.286129208459189,1.03016461439552,0.336770294122725,0.192342031787647,"Delaware","VCS",-1.78460745561475,0.227550530716941,0.0564307338932509,1,2,4,1
0.796608350327359,1.24731210795647e-05,2.47736397830007,-2.03161477925502,0.619063324538258,0.684928582893555,0.673858756640213,0.91031746031746,3.23145943562611,0,0,-0.5,0.25,0.836416747809153,0.857142857142857,1,0.192857142857142,48,0,0.353671499207203,0.00558659217877095,0,0.838978442429267,0,0.491388888888889,"Delaware","VDV",4.02892941986578,1.76314221795227,13.4011085899758,2,1,1,5
0.492234926692684,9.61778716777654e-06,6.36698884134367,-5.70369975600282,0.59561593795092,1.14425085328414,0.562687892092324,0.791543750896539,2.15272948712559,-0.0413341645221353,0.11535726814954,-0.444098208131586,0.319392446647298,0.447505957562089,0,0,0.455671345286628,6,329916918.135889,1.58671891097391,0.268292682926829,0.12521074064516,0.650673247811245,0.0657848853793974,0.46175453323332,"Delaware","VEU",0.91191899094802,-3.00197814296004,0.113350795765632,2,3,3,2
0.718749319657161,1.50565536033631e-06,10.2413236520336,-5.00428143808547,0.41595884933654,0.440450148629201,0.446715685935052,0.834128949994968,4.56226693631395,-0.0992874321775561,0.193889231940618,-0.45226598790643,0.233168990725929,0.379193156084773,0,0,0.608102426067266,3,-61785300.3937282,1.55840841721226,0.313588850174216,0.513142590000648,0.815017331124812,0.19772713485758,0.610206807655259,"Delaware","VGT",2.08346606053899,-2.03108717976082,-1.11491804584797,2,3,2,3
0.769692681039654,1.77103400228605e-06,11.9948952527138,-0.232532390598396,0.630589728052726,1.1661604596695,0.535960725332623,0.91199107626127,5.26984693992709,-0.112719607561194,0.125924530128569,-0.575889667437677,0.430916598228931,0.565670629556861,0,0,0.675216743090414,7,10880183.3519164,1.14722320077141,0.222996515679443,0.5172359442014,0.84877943105019,0.0405440786488236,0.499740728926419,"Delaware","VIN",2.91686280014524,-0.680879014264557,-0.453146438619241,2,1,2,3
0.0157698372310446,6.49630831330766e-06,2.46830963138509,-0.46334458121661,0.800461475313332,3.04582506326029,0.472589151891473,0.803726871093307,2.8931735220513,0.535713049159425,1.28444947438874,-0.11801485959938,0.175659421861596,0.647573241294484,0,0,-0.0467907746883101,6,24411954.3665893,1.54033519874855,0.167053364269142,0.288044418055797,1.27488976602027,0.465070150882151,0.108210085901754,"Delaware","VRS",-3.40429635235946,0.844323481888308,0.280580726918377,1,2,4,1
0.563955395268257,1.52278342067911e-06,15.4254382446878,-1.6571577465247,0.78326318049905,2.27493155869273,0.334674204805434,0.900684139731306,3.02635107937008,0.307803008810885,0.743683816421519,-0.387001876442405,0.178215200996648,0.710010414696997,0,0,0.5366110714981,6,46929796.3950116,1.36231578564129,0.167053364269142,0.423808975448206,0.974723926536964,0.243047051614418,0.196526741462229,"Florida","VCS",-0.158115218277071,1.01296272335923,-0.547828028016308,1,2,2,3
0.987451451397461,5.0371111775103e-08,12.4310563363793,0.362125404799204,0.411250208049753,0.571477064504087,0.141824656342845,0.9854140081132,8.76948408999909,-0.321888737722411,0.164726737264644,-0.683351359456504,0.607348008438602,0.885782741647874,0,0,0.897700973197735,96,96178.3240223464,0.752453843499674,0.0167597765363128,0.363602200072225,1.01000316643307,0.11566017107987,0.747163890552313,"Florida","VDV",5.80304227655006,3.34194776378519,-0.138122403086349,2,1,1,4
0.742000038020102,8.28047879684691e-07,14.6009825424306,-1.89220944362979,0.764148792559834,2.77562537752866,0.0844254311532588,0.932266313357256,4.4781029077418,0.216999463743565,0.834773104025019,-0.514491133612427,0.501186285277749,0.872779831701077,0,0,0.653500147571234,6,-295818336425.652,1.27741357294741,0.163763066202091,0.088793279363262,1.02913353444892,0.264989719615281,0.292365064838557,"Florida","VEU",0.793498450007089,2.3646118818479,-1.19049715095772,2,1,2,3
0.796330144654356,5.91258342528136e-07,15.1318575771376,-1.43777826254391,0.735255815745629,2.49334149133679,0.071737230923215,0.939593986667158,5.27479388077818,0.104971270793675,0.592593087531928,-0.553840097100611,0.590273721047836,0.864870041385843,0,0,0.70720867953722,6,-250661542340.226,1.20514837319847,0.184668989547038,0.108291980803746,0.993277440129089,0.18578286049921,0.359961585100509,"Florida","VGT",1.7270376826676,2.11830039954705,-1.33747308420282,2,1,2,3
0.895643267851134,2.3218492054862e-07,13.7461625640498,4.8337858786628,0.428171927197829,0.694378700536045,0.284688318783623,0.935054236851522,7.45097649511917,-0.382966779606678,0.444889887365506,-0.665288021454561,0.957387616757174,0.708422988830264,0,0,0.837998146525816,6,-4245373.59756098,1.3624005661304,0.306620209059233,0.562187791984107,1.00970880982345,0.182361349262508,0.858490606278394,"Florida","VIN",4.65748810048314,0.0270062482616474,-2.37288622363998,2,1,2,3
0.0335342441531654,1.1053828957267e-05,3.69761160548416,0.332804505196189,0.752008217401929,2.3849164372287,0.334480998156164,0.759637365865923,2.13396912580257,0.337383662937926,0.557018397829018,-0.269235574515811,0.114219096581778,0.353931651754436,0,0,-0.0412522407096045,6,45297219.8491879,1.52935583878197,0.162412993039443,0.620107149173988,0.962957572577342,0.213053537304141,0.171605635898177,"Florida","VRS",-2.26451102378761,-1.19205967257342,0.736024835582547,1,2,4,1
0,9.08341209948335e-06,-0.011936536661525,-0.0463157749453215,0.755649644582556,2.51335444708649,0.366983755661329,0.756016358175823,2.51166621784614,0.341840913788701,0.666564418685006,-0.310644993107709,0.188582697986186,0.400473764792836,0,0,-0.0889980158545116,6,895554701.863109,1.5308528746113,0.162412993039443,0.66905701296638,1.02214348098665,0.232244725780656,0.191858865499085,"Georgia","VCS",-2.27030292524356,-0.917742540475386,0.831617015959929,1,2,4,1
0.889581887714109,2.22461127131363e-06,6.21143871870233,-6.91707662634962,0.486361650688792,0.539162728681806,0.52823111645935,0.93278498850023,5.33710759086601,-0.249056595878372,0.113487893666791,-0.65043417664028,0.549251337255461,0.870611535352118,0,0,0.54305856083262,13,3664.30726256983,1.03489369674204,0.0837988826815642,0.0713724921389081,0.91556843368533,0.0732199137342885,0.677603259852317,"Georgia","VDV",3.88454833665321,0.599481034905931,0.44162871495301,2,1,1,4
0.840375106940611,9.503680070583e-07,14.9296644903233,-1.10801544612825,0.677330980045239,0.953483344779334,0.104940288273819,0.943764660697424,6.46977399107111,0.159812354970299,0.347991332658043,-0.357652841362953,0.266323916592446,0.802907895709083,0,0,0.76746197856837,8,-16256107549.9164,1.08809091051751,0.261324041811847,0.235467219876318,1.01334041150364,0.170551481488352,0.398427391659913,"Georgia","VEU",2.07820776768224,1.69333645376319,-1.61220605551769,2,1,2,3
0.641316276643903,3.74264270981374e-06,13.1931570793427,-0.806352697478206,0.549929093668196,0.858761156421308,0.189132922198022,0.837119359939844,3.49522701439716,0.108017834592769,0.616828272198872,-0.337695176994934,0.355884748173908,0.624319427108769,0,0,0.48203565572818,4,-90410242019.6411,1.44255595627394,0.278745644599303,0.68221889738017,0.888615198850748,0.254822330633208,0.505997034962448,"Georgia","VGT",1.05780583499189,-0.37442547713587,-1.40218486261921,2,3,2,3
